1.320000000000000000e+03,5.082407159255193546e+05,-9.397227008869979763e+05,6.686474453328471631e+06,-7.650801184978375204e+03,-8.014448061536637624e+01,5.702576107867855626e+02,5.519128773407279514e+05,-9.147592515488485806e+05,6.686478177291467786e+06,-7.638544537535957716e+03,-4.401699938294080994e+02,5.702646224201757832e+02
1.380000000000000000e+03,4.837154259648208972e+04,-9.423568016327758087e+05,6.705217054020687938e+06,-7.672247758459389843e+03,-7.625331017326544725e+00,5.425704944384182227e+01,9.267773455116676632e+04,-9.390359411543211900e+05,6.705221221530567855e+06,-7.663381090798884543e+03,-3.687407625875480335e+02,5.426449859246309870e+01
1.440000000000000000e+03,-4.117206531515647657e+05,-9.406370146858749213e+05,6.692980134049758315e+06,-7.658247232714950769e+03,6.492915784046195427e+01,-4.619949637979304953e+02,-3.669848717523895903e+05,-9.589740786560444394e+05,6.692984916179264896e+06,-7.652811894751974251e+03,-2.956082031455292167e+02,-4.619842100213993490e+02
1.500000000000000000e+03,-8.699098599471647758e+05,-9.345713306113422150e+05,6.649820549240280874e+06,-7.608865308030397500e+03,1.371828823242311159e+02,-9.761069273192354103e+02,-8.249519759913453599e+05,-9.744815978361280868e+05,6.649825907679482363e+06,-7.606885567918767265e+03,-2.211101441180816209e+02,-9.760966750450580776e+02
1.560000000000000000e+03,-1.324080859252596740e+06,-9.241877347465195926e+05,6.575937425614247099e+06,-7.524327731139145726e+03,2.088033464223742044e+02,-1.485713009066266522e+03,-1.279108243689145893e+06,-9.854868365483487723e+05,6.575943308330510743e+06,-7.525812921618004111e+03,-1.455898474756384360e+02,-1.485703770846821271e+03
1.620000000000000000e+03,-1.772134133601582609e+06,-9.095342027492311317e+05,6.471672127714752220e+06,-7.405026037283415462e+03,2.794592835902978436e+02,-1.988456125097592576e+03,-1.727354096254000906e+06,-9.919389348351501394e+05,6.471678804815916345e+06,-7.409970766037311478e+03,-6.939738250755135596e+01,-1.988443583816705313e+03
1.680000000000000000e+03,-2.211999360957760364e+06,-8.906784734099848429e+05,6.337506642080807127e+06,-7.251513185309619985e+03,3.488235553338417958e+02,-2.482008564076837501e+03,-2.167619791531638242e+06,-9.938080938731174683e+05,6.337513782915342599e+06,-7.259892341318666695e+03,7.115950279475306672e+00,-2.481997839676457716e+03
1.740000000000000000e+03,-2.641645771040586755e+06,-8.677075512163696112e+05,6.174060037809113972e+06,-7.064493798607797544e+03,4.165769464494052841e+02,-2.964098991809373729e+03,-2.597870907569692936e+06,-9.910856309818559093e+05,6.174067881903519854e+06,-7.076269913980945603e+03,8.359704739878843327e+01,-2.964088709258126073e+03
1.800000000000000000e+03,-3.059086551628543995e+06,-8.407276572452356340e+05,5.982088117133771069e+06,-6.844835085025873013e+03,4.824057221013920298e+02,-3.432495068945143430e+03,-3.016118197548556142e+06,-9.837841930614882149e+05,5.982097211024189368e+06,-6.859957176348953908e+03,1.596909976419984218e+02,-3.432479578398224476e+03
1.860000000000000000e+03,-3.462392884828787763e+06,-8.098635162768462906e+05,5.762478342979894951e+06,-6.593555973037549848e+03,5.460048800183444655e+02,-3.885026591556558742e+03,-3.420431095228710212e+06,-9.719374853637645720e+05,5.762487898605808616e+06,-6.611949574251128979e+03,2.350472247208915633e+02,-3.885012118183259645e+03
1.920000000000000000e+03,-3.849703385884923860e+06,-7.752575415273238905e+05,5.516244038033550605e+06,-6.311810070659667872e+03,6.070818504299002143e+02,-4.319611817557901304e+03,-3.808941728809547611e+06,-9.556001354238027707e+05,5.516253780671234243e+06,-6.333387946061977345e+03,3.093186693097774764e+02,-4.319601690086416056e+03
1.980000000000000000e+03,-4.219227783526202664e+06,-7.370695860007205047e+05,5.244522615519800223e+06,-6.000896675501536265e+03,6.653547879576254900e+02,-4.734245312877065771e+03,-4.179852808839834761e+06,-9.348478084763949737e+05,5.244534579505374655e+06,-6.025569432777780094e+03,3.821601613477906767e+02,-4.734229431042800570e+03
2.040000000000000000e+03,-4.569256724333682097e+06,-6.954764307121776510e+05,4.948571937721277587e+06,-5.662264530537991050e+03,7.205528618011260278e+02,-5.127000016237037926e+03,-4.531452259592168964e+06,-9.097763326086684829e+05,4.948584785476852208e+06,-5.689914915042796565e+03,4.532353791855338159e+02,-5.126980809754869369e+03
2.100000000000000000e+03,-4.898175033541656099e+06,-6.506700416917938273e+05,4.629757913916270249e+06,-5.297475314337558302e+03,7.724213702144708122e+02,-5.496063630546583227e+03,-4.862116765027886257e+06,-8.805013272628261475e+05,4.629769829043012112e+06,-5.327962997922471004e+03,5.222178851622114735e+02,-5.496050972471176465e+03
2.160000000000000000e+03,-5.204463982512555085e+06,-6.028571550264807884e+05,4.289551547798112966e+06,-4.908200809547973222e+03,8.207219957713385838e+02,-5.839740439206136216e+03,-5.170316416806660593e+06,-8.471582429544808110e+05,4.289564806375519373e+06,-4.941393890883421591e+03,5.887878179350163919e+02,-5.839729231451951819e+03
2.220000000000000000e+03,-5.486706375079219230e+06,-5.522589894071399467e+05,3.929526892142073251e+06,-4.496247903329040128e+03,8.652308695049114249e+02,-6.156437531747424146e+03,-5.454627039550255053e+06,-8.099013015353849623e+05,3.929542819422862493e+06,-4.532003565944769434e+03,6.526362811506249955e+02,-6.156421602647007603e+03
2.280000000000000000e+03,-5.743597971597985364e+06,-4.991095199017659761e+05,3.551348766062751412e+06,-4.063530740483134650e+03,9.057415547258435708e+02,-6.444686034801482492e+03,-5.713736972271857783e+06,-7.689023999300802825e+05,3.551364913058180828e+06,-4.101675083358430129e+03,7.134693153117993916e+02,-6.444669432312723075e+03
2.340000000000000000e+03,-5.973953618111529388e+06,-4.436539660989341210e+05,3.156761997596031521e+06,-3.612040162960642192e+03,9.420674173286532778e+02,-6.703157977705003759e+03,-5.946448904845082201e+06,-7.243507179058151087e+05,3.156776672255892307e+06,-3.652383327987679422e+03,7.710072557180583317e+02,-6.703146419853574116e+03
2.400000000000000000e+03,-6.176708761661387049e+06,-3.861483434157351730e+05,2.747588231089146808e+06,-3.143849272194629975e+03,9.740412467708176791e+02,-6.930663595626457209e+03,-6.151685941759247333e+06,-6.764525746109267930e+05,2.747605171619326808e+06,-3.186220713957819953e+03,8.249826697211124156e+02,-6.930652565682141358e+03
2.460000000000000000e+03,-6.350925322027212940e+06,-3.268588514426729525e+05,2.325721575048476923e+06,-2.661137023130356283e+03,1.001514693277880156e+03,-7.126147325072352942e+03,-6.328500609508682974e+06,-6.254292453957705293e+05,2.325740441793524660e+06,-2.705346381280583955e+03,8.751456991669078889e+02,-7.126135127903281500e+03
2.520000000000000000e+03,-6.495799081113360822e+06,-2.660593348092291271e+05,1.893110535259274067e+06,-2.166137879787440397e+03,1.024360680003263951e+03,-7.288704967296141149e+03,-6.476076943362540565e+06,-5.715161500878008083e+05,1.893129001260643825e+06,-2.211969371839469204e+03,9.212655884519033407e+02,-7.288693848392999826e+03
2.580000000000000000e+03,-6.610661286437392235e+06,-2.040303871168788173e+05,1.451751638937770855e+06,-1.661126184545789556e+03,1.042473946042583066e+03,-7.417587552045801203e+03,-6.593732346750845201e+06,-5.149624094666425954e+05,1.451770081264159176e+06,-1.708365629776156766e+03,9.631295065061469813e+02,-7.417578273687417095e+03
2.640000000000000000e+03,-6.694980614962146617e+06,-1.410587446925265249e+05,1.003685121062729042e+06,-1.148436107379209261e+03,1.055770807212998079e+03,-7.512199635420518462e+03,-6.680923052490093745e+06,-4.560296128010581015e+05,1.003705037071071216e+06,-1.196875006248245654e+03,1.000543231751230337e+03,-7.512191620169011912e+03
2.700000000000000000e+03,-6.748367573192101903e+06,-7.743549189915569150e+04,5.509821544971822295e+05,-6.304450426229414006e+02,1.064189761754512574e+03,-7.572103609659340691e+03,-6.737246668131073005e+06,-3.949898169807714876e+05,5.510022743683133740e+05,-6.798555710859120609e+02,1.033334157955029013e+03,-7.572096836578353759e+03
2.760000000000000000e+03,-6.770575606967019849e+06,-1.345435893687947828e+04,9.573273821356063127e+04,-1.095381373634322699e+02,1.067691867404369304e+03,-7.597022386164920135e+03,-6.762442692576843314e+06,-3.321249895709966077e+05,9.575311776074231602e+04,-1.596899513731708566e+02,1.061351066687255752e+03,-7.597017109609379986e+03
2.820000000000000000e+03,-6.761501889378853142e+06,5.058892262520619261e+04,-3.599588883354315767e+05,4.118766604260912345e+02,1.066260982212338149e+03,-7.586841108993334274e+03,-6.756394776113996282e+06,-2.677257743117091595e+05,-3.599377203327480238e+05,3.612098662148534913e+02,1.084464201065755788e+03,-7.586837996417902104e+03
2.880000000000000000e+03,-6.721188615731968544e+06,1.143983776814530720e+05,-8.139867528444873169e+05,9.313836285377763033e+02,1.059903855444485316e+03,-7.541607801667995773e+03,-6.719130854933433235e+06,-2.020895445537263586e+05,-8.139660199025715701e+05,8.804420173775674812e+02,1.102566880686067634e+03,-7.541605679742845496e+03
2.940000000000000000e+03,-6.649821843086285517e+06,1.776793897875894327e+05,-1.264254550386319403e+06,1.446590527898266373e+03,1.048649597760517963e+03,-7.461529597295583699e+03,-6.650823013017975725e+06,-1.355196200639474264e+05,-1.264233573636800516e+06,1.395607619276796868e+03,1.115575491715402450e+03,-7.461529289072865140e+03
3.000000000000000000e+03,-6.547731371235689148e+06,2.401394417631546094e+05,-1.708680913071801420e+06,1.955113893490381997e+03,1.032550356932224076e+03,-7.346977546552568128e+03,-6.551787021692384034e+06,-6.832361017938054283e+04,-1.708659808716452448e+06,1.904322510367852146e+03,1.123429886956255359e+03,-7.346979812287556342e+03
3.060000000000000000e+03,-6.415389008154368028e+06,3.014899721433306695e+05,-2.145212619391119108e+06,2.454601664896767033e+03,1.011680627015036748e+03,-7.198481702185477843e+03,-6.422479987424670719e+06,-8.118114564872230403e+02,-2.145192387717845850e+06,2.404243290138668272e+03,1.126093723378538243e+03,-7.198483773653725621e+03
3.120000000000000000e+03,-6.253405529105054215e+06,3.614476720427561668e+05,-2.571833821879290976e+06,2.942753832916808733e+03,9.861363068216256806e+02,-7.016724419702393789e+03,-6.263499919342238456e+06,6.670361492562961939e+04,-2.571812910362012684e+06,2.893053595110418428e+03,1.123554838184131313e+03,-7.016730503023003621e+03
3.180000000000000000e+03,-6.062530309836000204e+06,4.197352552607560065e+05,-2.986571526699597016e+06,3.417306742495507933e+03,9.560360998680753255e+02,-6.802550318507602242e+03,-6.075581241636112332e+06,1.339108485370491107e+05,-2.986551085210976191e+06,3.368494737010320023e+03,1.115824951651896299e+03,-6.802559762731678347e+03
3.240000000000000000e+03,-5.843645030307743698e+06,4.760835590305179358e+05,-3.387510541250668466e+06,3.876067436503652061e+03,9.215190981654686766e+02,-6.556949089685389481e+03,-5.859591602287887596e+06,2.004994984839285607e+05,-3.387491399408561178e+06,3.828376935124582360e+03,1.102939500782395726e+03,-6.556956803389271045e+03
3.300000000000000000e+03,-5.597759686087313108e+06,5.302324182954735588e+05,-3.772799694966179784e+06,4.316926362300819164e+03,8.827436693563721519e+02,-6.281047577564678249e+03,-5.616529772313983180e+06,2.661616839167149155e+05,-3.772780094807375688e+06,4.270568649777706923e+03,1.084958404752866954e+03,-6.281061376677379485e+03
3.360000000000000000e+03,-5.326011927249960601e+06,5.819313412811345188e+05,-4.140656646258225199e+06,4.737839141891239706e+03,8.398899423855700661e+02,-5.976127466185312187e+03,-5.347518250154291280e+06,3.305941869729349855e+05,-4.140637993098794017e+06,4.693028765413489964e+03,1.061964577756764584e+03,-5.976146386897861703e+03
3.420000000000000000e+03,-5.029657666718641296e+06,6.309415065667562885e+05,-4.489382092420585454e+06,5.136856247126887865e+03,7.931565892041199959e+02,-5.643602379932533040e+03,-5.053799153308190405e+06,3.934993888879633159e+05,-4.489365773266426288e+06,5.093810605770801885e+03,1.034063767272532914e+03,-5.643615396742330631e+03
3.480000000000000000e+03,-4.710064304551786743e+06,6.770367349381996319e+05,-4.817366684721138328e+06,5.512142285761177845e+03,7.427581827804146997e+02,-5.284999084808887346e+03,-4.736731503496509977e+06,4.545863293712255545e+05,-4.817350591854480095e+06,5.471054140409518368e+03,1.001385863978279758e+03,-5.285014547612960087e+03
3.540000000000000000e+03,-4.368708074568517506e+06,7.200039478533776710e+05,-5.123094290553033352e+06,5.861966341129205830e+03,6.889269583065685083e+02,-4.901970020068813028e+03,-4.397779181722460315e+06,5.135730134317883058e+05,-5.123078444703938439e+06,5.823017971340927033e+03,9.640816232626797273e+02,-4.901998545125636156e+03
3.600000000000000000e+03,-4.007169507132801227e+06,7.596443642052407376e+05,-5.405150508845783770e+06,6.184702445227104363e+03,6.319138434969370337e+02,-4.496300629173545531e+03,-4.038506462174986023e+06,5.701870806254670024e+05,-5.405137427868204191e+06,6.148083319225416744e+03,9.223220940161623957e+02,-4.496325264229393724e+03
3.660000000000000000e+03,-3.627117282653292641e+06,7.957750768283328507e+05,-5.662233887492298149e+06,6.478860340117067608e+03,5.719820312322030986e+02,-4.069863626777440004e+03,-3.660576032400188502e+06,6.241665765648289816e+05,-5.662222558040345088e+06,6.444742343617873303e+03,8.763015195553095964e+02,-4.069880279162459829e+03
3.720000000000000000e+03,-3.230304954681541305e+06,8.282292750530102057e+05,-5.893157506904424168e+06,6.743087915879781576e+03,5.094062502772288781e+02,-3.624613809615871560e+03,-3.265734144360885955e+06,6.752621712137287250e+05,-5.893146565963975154e+06,6.711621541921452263e+03,8.262332422770932681e+02,-3.624639919271740837e+03
3.780000000000000000e+03,-2.818567619687994942e+06,8.568568060594184790e+05,-6.096852974254036322e+06,6.976162809677834048e+03,4.444761893408984861e+02,-3.162612419956943540e+03,-2.855802646827439312e+06,7.232380787592900451e+05,-6.096843765964294784e+06,6.947492507437508721e+03,7.723471441811990417e+02,-3.162649474573171574e+03
3.840000000000000000e+03,-2.393810313263871707e+06,8.815253534675105475e+05,-6.272378809576774016e+06,7.177003670005968161e+03,3.774940239050737318e+02,-2.686009548075146085e+03,-2.432675290257214569e+06,7.678725363286971115e+05,-6.272372220881422982e+06,7.151267132870074420e+03,7.148914190789779468e+02,-2.686037398098901576e+03
3.900000000000000000e+03,-1.957992762574437773e+06,9.021211313287202502e+05,-6.418925383779376745e+06,7.344683973086616788e+03,3.087684021340751315e+02,-2.197001339773752989e+03,-1.998310759763750248e+06,8.089590483964034356e+05,-6.418920253335353918e+06,7.321999997732879820e+03,6.541338328538029145e+02,-2.197023463606853511e+03
3.960000000000000000e+03,-1.513127192409383366e+06,9.185489683368584374e+05,-6.535815517831346020e+06,7.478431428105093801e+03,2.386149086280123015e+02,-1.697833296161234102e+03,-1.554713910554626491e+06,8.463080195870328462e+05,-6.535811766378092580e+06,7.458902493784120452e+03,5.903549141927057917e+02,-1.697865638048355549e+03
4.020000000000000000e+03,-1.061271450451957295e+06,9.307328762144967914e+05,-6.622508527044212446e+06,7.577627037914224275e+03,1.673591853284448234e+02,-1.190822480048902435e+03,-1.103932444128218573e+06,8.797469967165394919e+05,-6.622506850617301650e+06,7.561343724564323566e+03,5.238474526080904070e+02,-1.190856212500218589e+03
4.080000000000000000e+03,-6.045129880308248103e+05,9.386166133926963666e+05,-6.678604231861208566e+06,7.641812248605518107e+03,9.533103904472375234e+01,-6.783155888222497651e+02,-6.480509302528615808e+05,9.091213223362577846e+05,-6.678604427161941305e+06,7.628850197235983615e+03,4.549196360103001098e+02,-6.783442056162095923e+02
4.140000000000000000e+03,-1.449605539304150152e+05,9.421637624435847392e+05,-6.703843508818683214e+06,7.670690318467723955e+03,2.286180052520882100e+01,-1.626701632562564441e+02,-1.891759191283278633e+05,9.342953041583630256e+05,-6.703845573186215013e+06,7.661110014560198579e+03,3.838907569838611380e+02,-1.627034421154805841e+02
4.200000000000000000e+03,3.152612434607805917e+05,9.413579113461014349e+05,-6.698109580318900757e+06,7.664128405035256947e+03,-4.971302055221623561e+01,3.537265212455065466e+02,2.705741224608640769e+05,9.551527001704140566e+05,-6.698113599375271238e+06,7.657973260740860496e+03,3.110875753274401063e+02,3.536934296280133481e+02
4.260000000000000000e+03,7.740261975160611328e+05,9.362028111440745415e+05,-6.661429136425541714e+06,7.622157206734221290e+03,-1.220576576203177694e+02,8.684853614167509477e+02,7.290736677454101155e+05,9.715970689490762306e+05,-6.661434913243067451e+06,7.619455261741675713e+03,2.368470712264684437e+02,8.684564613743615382e+02
4.320000000000000000e+03,1.229215690914255800e+06,9.267222466874265810e+05,-6.593971415139595978e+06,7.544969031359428300e+03,-1.938389156785329988e+02,1.379235551638823836e+03,1.184204159162254771e+06,9.835524676424057689e+05,-6.593979281492645852e+06,7.545735126018034862e+03,1.615130694970943921e+02,1.379201909422174595e+03
4.380000000000000000e+03,1.678725349298963789e+06,9.129600567544099176e+05,-6.496048345576507971e+06,7.432922492208379481e+03,-2.647242574867193525e+02,1.883610966501647681e+03,1.633864363326220540e+06,9.909636786262184614e+05,-6.496057972973574884e+06,7.437150648444886428e+03,8.543219201375221417e+01,1.883579295929450382e+03
4.440000000000000000e+03,2.120479202667513397e+06,8.949798111597963143e+05,-6.368112250471562147e+06,7.286534511299319092e+03,-3.343864043881142720e+02,2.379282897360116294e+03,2.075975382171813399e+06,9.937964259409978986e+05,-6.368123618714726530e+06,7.294205212695894261e+03,8.956585206813031164e+00,2.379254334955286595e+03
4.500000000000000000e+03,2.552436736621852964e+06,8.728645033835225040e+05,-6.210753659119054675e+06,7.106478549255484722e+03,-4.025043534887441297e+02,2.863967289941647323e+03,2.508494500532475300e+06,9.920376619725385681e+05,-6.210767611788836308e+06,7.117561349876506029e+03,-6.755964607723421977e+01,2.863932121451766307e+03
4.560000000000000000e+03,2.972600175813329406e+06,8.467164790099364473e+05,-6.024700798191077076e+06,6.893592575589173975e+03,-4.687619261076409316e+02,3.335414416032820100e+03,2.929424909409204032e+06,9.856954723427597200e+05,-6.024716174891178496e+06,6.908030177325438672e+03,-1.437644809829558881e+02,3.335382325539210797e+03
4.620000000000000000e+03,3.379029908722811379e+06,8.166564728470930131e+05,-5.810812740485296585e+06,6.648858326721236153e+03,-5.328533839565917560e+02,3.791448834674708451e+03,3.336820330857999157e+06,9.747991702012963360e+05,-5.810829481587563641e+06,6.666582531586686855e+03,-2.193051615144543973e+02,3.791422869920887933e+03
4.680000000000000000e+03,3.769849226719972678e+06,7.828231690759167541e+05,-5.570076275223640725e+06,6.373398240185351824e+03,-5.944840540380528182e+02,4.229973838542588055e+03,3.728798326856463216e+06,9.593991630126752425e+05,-5.570096252214085311e+06,6.394338119032748182e+03,-2.938316830203797281e+02,4.229941104866456953e+03
4.740000000000000000e+03,4.143249686644376721e+06,7.453731935318761971e+05,-5.303605853133544326e+06,6.068494666859238350e+03,-6.533677374032829448e+02,4.648953016302006290e+03,4.103549656653339975e+06,9.395664936441709287e+05,-5.303627358282819390e+06,6.092547176135303744e+03,-3.670012700398015681e+02,4.648919478026276010e+03
4.800000000000000000e+03,4.497506904753402807e+06,7.044795700278595323e+05,-5.012632602614483796e+06,5.735559844365360732e+03,-7.092318912449518393e+02,5.046447125113631046e+03,4.459341887908770703e+06,9.153927647297907388e+05,-5.012654075487744994e+06,5.762603131519329509e+03,-4.384760359180500018e+02,5.046423140857166800e+03
4.860000000000000000e+03,4.830986046694597229e+06,6.603309701048569987e+05,-4.698498991436698474e+06,5.376121467529165784e+03,-7.618196680658934383e+02,5.420628600072857807e+03,4.794529618505599909e+06,8.869899031344510149e+05,-4.698522986235756427e+06,5.406042134813184020e+03,-5.079238168833277314e+02,5.420605719014589340e+03
4.920000000000000000e+03,5.142145405147700571e+06,6.131313484052750282e+05,-4.362656232287503779e+06,4.991836779644131639e+03,-8.108884257598608656e+02,5.769770952883520295e+03,5.107566237560769543e+06,8.544890000962134218e+05,-4.362683797079020180e+06,5.024507341566492869e+03,-5.750243977946882978e+02,5.769741600361910969e+03
4.980000000000000000e+03,5.429545538061627187e+06,5.630992316837979015e+05,-4.006659223820712417e+06,4.584496930944535961e+03,-8.562101009807632863e+02,6.092251428518059583e+03,5.397006108847670257e+06,8.180399634372678120e+05,-4.006686135557074100e+06,4.619747580812074375e+03,-6.394696208191405731e+02,6.092226261142314797e+03
5.040000000000000000e+03,5.691860378085384145e+06,5.104655308738453314e+05,-3.632150982700545341e+06,4.155981793719652160e+03,-8.975754608875949998e+02,6.386581257954654575e+03,5.661509827394775115e+06,7.778115114277807297e+05,-3.632177746088969987e+06,4.193644449974064628e+03,-7.009603438401693438e+02,6.386563722313751896e+03
5.100000000000000000e+03,5.927878769324258901e+06,4.554731229255519575e+05,-3.240859668224256951e+06,3.708256154392307963e+03,-9.347943552779240690e+02,6.651407452200221087e+03,5.899855551110699773e+06,7.339896401493786834e+05,-3.240889801693232730e+06,3.748175938911645972e+03,-7.592114342594111349e+02,6.651389860185954603e+03
